id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount,transcript
Okay.
So now this flex flow can take two
different values as well. So the first
value will be for the plex direction and
the second value will be for the flex
wrap. Okay. So what I can do I can set
the
flex direction to row and flex wrap to
wrap. Okay, just like these two lines.
Okay, so basically we can do the same
thing as these two lines are doing
inside of a single line by using the
flex flow CSS shorthand property. Okay.
So, I'll just comment this thing out and
hit save. And as you can see right now,
our flex direction is row and flex wrap
is set to wrap. I can set the flex
direction to column. Okay. So then our
flex direction is set to column and flex
wrap is set to wrap. We can do something
like wrap reverse as well. Okay.
So this is what happens. So the first
value for the flex flow is indicating
the flex direction and the second value
inside of the flex flow is indicating
the flex wrap. Okay. So what I'll do
I'll just get rid of that and I will
just do something like column reverse
and wrap. So if I do that then this will
happen which is expected right? We have
seen the main axis is going from bottom
to top and the cross-axis is going from
left to right. Okay.
So what I'll do I'll just get rid of
that and I will just set the flex
direction to row and the flex wrap to
wrap. Okay. All right. So this is the
flex blow CSS shorthand property.
All right. Now we will learn about the
justify content CSS property. Before
doing so, what I'll do? I'll just
comment out the flex flow. I'll
uncomment that and only comment out the
flex wrap. And we have these ones. So
let me just decrease the height and the
width. Okay. So that is there and that
is there. So we have 200 pixels of
height and the width. Hit save and okay.
All right. And for the height, I'll
comment that thing out as well for now.
So, as you can see, there we go. This is
the default behavior which we want.
Okay. The flex direction is set to row
and we have the six elements with 200
pixels of width. Okay. All right. So now
let's go to the justify content
documentation and see the justify
content CSS property defines how the
browser distributes space between and
around content items along the main axis
of a flex container and the inline axis
of a grid or multiol containers. We are
not talking about grid right now. We are
talking about flexbox. Okay. So this is
important. So the justify content CSS
property basically determines how the
space will be distributed among the flex
items in the main axis. Okay. So as you
can see we have some of the space and by
default the justify content has the
value of flex start. Okay. So what I'll
do I'll go here
and inside of the container I will do
justify content
and
do flex start and this is the default
value as you can see nothing happens.
Okay. And
please remember the direction of our
content. Okay. The direction is from
left to right. 1 2 3 4 5 6. Okay. And
all of the space is at the right side
which is left over space. Right. Now we
can do something like flex end as well.
If I do that then as you can see all of
the content is now pushed in the right
side and all of the leftover space is
now on the left side. Okay. Now you
might be thinking like hey I can do
something similar with the flex
direction property as well. Okay. So if
I just get rid of that.
Okay.
and do flex direction to row reverse
then
this will happen right all of the
content is now at the right side but
there is a distinct difference because
as you can see the direction of the
content is changed so currently one is
at the right side so 1 2 3 4 5 6 but if
we do the flex direction to something
like row and we will uncomment the
justify content to flex end then as you
can see the direction of our content is
preserved. Okay, it is not changed and
all of the content is at the right side
currently right now and all of the
leftover space is at the left side.
Okay, then we have some different values
as well. So we can have the space
between space around and space evenly.
We will see all of this in action. So
first of all let's see the space
between. So justify content to space
between hit save.
Now as you can see all of these elements
are now at the right edge and the left
edge and all of the leftover space is
now equally distributed between all of
the flex elements. Okay.
So this is what space between does. So
it distributes all of the space between
all of the elements and our first and
the last element here is at the edge.
There is no space between the border and
our elements. Okay. All right. Then we
can have something like space around.
Okay. Hit save.
Now as you can see what is happening.
All of the space which we had previously
is now distributed equally around
the main axis of each of the flex items.
So on the left side of the first item we
have some space. On the right side of
the first item we have some space. On
the left side of the second item we have
some space. On the right side of the
second item we have some space and so
on. Okay. As you can see at the last
element we have some space on the left
side and we have some space on the right
side. Then we have the just by content
to space evenly. So if we do that it is
similar to space around but there is the
difference.
So as you can see there is some space
between the border and this particular
first element but all of the space here
now are equal. So this space between the
border and the first element is equal to
the space between the first element and
